week_day,day,bicycle_flux,cargo_bicycle_flux,moped_flux,scooter_flux,id,bicycle_min,bicycle_max,bicycle_diff,cargo_bicycle_min,cargo_bicycle_max,cargo_bicycle_diff,moped_min,moped_max,moped_diff,scooter_min,scooter_max,scooter_diff,bicycle_avg,cargo_bicycle_avg,moped_avg,scooter_avg,nearest_train_station_name_walking,nearest_train_station_distance_walking,nearest_metro_station_name_walking,nearest_metro_station_distance_walking,nearest_train_station_name_bicycling,nearest_train_station_distance_bicycling,nearest_metro_station_name_bicycling,nearest_metro_station_distance_bicycling,nearest_train_station_name_driving,nearest_train_station_distance_driving,nearest_metro_station_name_driving,nearest_metro_station_distance_driving,nearest_train_station_name_transit,nearest_train_station_distance_transit,nearest_metro_station_name_transit,nearest_metro_station_distance_transit,population,highest_percentage_age,predicted_mean_disposable_household_income
tuesday,30,0.0,1.0,37.0,0.0,Helmersbuurt_30,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,13.0,0.0,0.0,0.0,0.0,0.75,6.583333333333333,0.0,Amsterdam Centraal Station,3147,Vijzelgracht,1697,Amsterdam Zuid Station,3318,Vijzelgracht,1977,Amsterdam Zuid Station,3306,Postjesweg,2518,Amsterdam Lelylaan Station,3350,Vijzelgracht,1890.0,7495.0,27 - 65 years (%),50312.9
tuesday,30,0.0,0.0,0.0,0.0,Holendrecht_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,103,Station Holendrecht,0,Amsterdam Holendrecht Station,103,Station Holendrecht,0,Amsterdam Holendrecht Station,433,Station Holendrecht,0,Amsterdam Holendrecht Station,103,Reigersbos,1497.0,9506.0,27 - 65 years (%),39520.1
tuesday,30,4.0,0.0,57.0,0.0,Hoofddorppleinbuurt_30,3.0,5.0,2.0,0.0,0.0,0.0,12.0,35.0,23.0,0.0,0.0,0.0,4.166666666666667,0.0,24.0,0.0,Amsterdam Lelylaan Station,1722,Heemstedestraat,1204,Amsterdam Lelylaan Station,1759,Heemstedestraat,1126,Amsterdam Lelylaan Station,1690,Heemstedestraat,1126,Amsterdam Zuid Station,3112,Heemstedestraat,1255.0,11763.0,27 - 65 years (%),49035.6
tuesday,30,4.0,0.0,55.0,0.0,Hoofdweg e.o._30,5.0,7.0,2.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,5.583333333333333,0.0,9.666666666666666,0.0,Amsterdam Lelylaan Station,2245,Jan van Galenstraat,718,Amsterdam Lelylaan Station,2594,Postjesweg,1054,Amsterdam Lelylaan Station,2812,Postjesweg,1054,Amsterdam Sloterdijk Station,2974,Jan van Galenstraat,718.0,10148.0,27 - 65 years (%),40283.8
tuesday,30,0.0,0.0,19.0,0.0,Houthavens_30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,3.8333333333333335,1.0,Amsterdam Centraal Station,2359,Centraal Station,2359,Amsterdam Centraal Station,2308,Centraal Station,2308,Amsterdam Centraal Station,2276,Centraal Station,2276,Amsterdam Centraal Station,2906,Centraal Station,2906.0,4661.0,27 - 65 years (%),49714.7
tuesday,30,0.0,0.0,0.0,0.0,IJburg-Oost_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Science Park Station,4249,Station Diemen-Zuid,5990,Amsterdam Science Park Station,4365,Verrijn Stuartweg,6286,Amsterdam Muiderpoort Station,6045,Verrijn Stuartweg,7355,Amsterdam Muiderpoort Station,6209,Centraal Station,7768.0,622.0,27 - 65 years (%),39520.1
tuesday,30,2.0,6.0,18.0,0.0,IJburg-West_30,11.0,12.0,1.0,7.0,8.0,1.0,27.0,34.0,7.0,0.0,0.0,0.0,11.208333333333334,7.5,31.208333333333332,0.0,Amsterdam Science Park Station,3678,Station Diemen-Zuid,5419,Amsterdam Science Park Station,3793,Verrijn Stuartweg,5715,Amsterdam Muiderpoort Station,5473,Waterlooplein,7405,Amsterdam Muiderpoort Station,5549,Centraal Station,7109.0,16306.0,27 - 65 years (%),59588.1
tuesday,30,4.0,2.0,9.0,0.0,IJburg-Zuid_30,9.0,12.0,3.0,1.0,2.0,1.0,11.0,14.0,3.0,0.0,0.0,0.0,9.916666666666666,1.9583333333333333,12.583333333333334,0.0,Amsterdam Science Park Station,4932,Station Ganzenhoef,6088,Amsterdam Science Park Station,5148,Verrijn Stuartweg,6724,Amsterdam Muiderpoort Station,7002,Verrijn Stuartweg,6439,Amsterdam Muiderpoort Station,6940,Station Ganzenhoef,7204.0,8206.0,27 - 65 years (%),54624.5
tuesday,30,0.0,0.0,12.0,0.0,IJplein/Vogelbuurt_30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,4.416666666666667,0.0,Amsterdam Centraal Station,1391,Centraal Station,1391,Amsterdam Centraal Station,1407,Centraal Station,1407,Amsterdam Muiderpoort Station,13095,Noord,2042,Amsterdam Centraal Station,1383,Centraal Station,1383.0,7943.0,27 - 65 years (%),38778.2
tuesday,30,0.0,6.0,29.0,0.0,IJselbuurt_30,0.0,0.0,0.0,5.0,6.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,5.791666666666667,6.208333333333333,0.0,Amsterdam Centraal Station,1516,Waterlooplein,121,Amsterdam Centraal Station,1504,Waterlooplein,138,Amsterdam Muiderpoort Station,2836,Waterlooplein,134,Amsterdam Lelylaan Station,3609,Waterlooplein,121.0,5227.0,27 - 65 years (%),42449.9
tuesday,30,2.0,2.0,10.0,0.0,Indische Buurt-Oost_30,4.0,6.0,2.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,5.666666666666667,0.75,1.625,0.0,Amsterdam Muiderpoort Station,772,Weesperplein,2395,Amsterdam Muiderpoort Station,759,Weesperplein,2652,Amsterdam Muiderpoort Station,759,Wibautstraat,2672,Amsterdam Muiderpoort Station,806,Wibautstraat,2955.0,9810.0,27 - 65 years (%),39530.3
tuesday,30,1.0,8.0,39.0,0.0,Indische Buurt-West_30,1.0,2.0,1.0,2.0,4.0,2.0,0.0,13.0,13.0,0.0,0.0,0.0,1.5416666666666667,3.5833333333333335,7.583333333333333,0.0,Amsterdam Muiderpoort Station,534,Weesperplein,2133,Amsterdam Muiderpoort Station,534,Weesperplein,2385,Amsterdam Muiderpoort Station,585,Weesperplein,2392,Amsterdam Muiderpoort Station,534,Wibautstraat,2699.0,12271.0,27 - 65 years (%),39946.9
tuesday,30,0.0,0.0,77.0,0.0,Jordaan_30,0.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,29.0,0.0,0.0,0.0,0.0,0.0,19.833333333333332,0.0,Amsterdam Centraal Station,1719,Rokin,1244,Amsterdam Centraal Station,1780,Rokin,1531,Amsterdam Centraal Station,2005,Centraal Station,2005,Amsterdam Centraal Station,1777,Rokin,1532.0,19551.0,27 - 65 years (%),45338.3
tuesday,30,0.0,0.0,0.0,0.0,K-buurt_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Bijlmer ArenA Station,3057,Kraaiennest station,401,Amsterdam Bijlmer ArenA Station,3381,Kraaiennest station,413,Amsterdam Bijlmer ArenA Station,3104,Kraaiennest station,401,Amsterdam Bijlmer ArenA Station,3871,Kraaiennest station,401.0,7436.0,27 - 65 years (%),39520.1
tuesday,30,0.0,0.0,0.0,0.0,Kadoelen_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,5826,Noorderpark,3573,Amsterdam Centraal Station,5481,Noorderpark,3647,Amsterdam Sloterdijk Station,9889,Noorderpark,3814,Amsterdam Centraal Station,6670,Noorderpark,3732.0,3565.0,27 - 65 years (%),53436.1
tuesday,30,9.0,0.0,52.0,0.0,Landlust_30,7.0,10.0,3.0,0.0,0.0,0.0,5.0,24.0,19.0,0.0,0.0,0.0,9.25,0.0,13.791666666666666,0.0,Amsterdam Sloterdijk Station,1770,Jan van Galenstraat,1271,Amsterdam Sloterdijk Station,1948,Station Sloterdijk,1685,Amsterdam Sloterdijk Station,1839,Station Sloterdijk,1776,Amsterdam Sloterdijk Station,2045,Jan van Galenstraat,1271.0,18646.0,27 - 65 years (%),40605.4
tuesday,30,0.0,0.0,12.0,0.0,Lutkemeer/Ookmeer_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0416666666666665,0.0,Amsterdam Lelylaan Station,6902,Station Lelylaan,6806,Amsterdam Lelylaan Station,6631,Station Lelylaan,6616,Amsterdam Sloterdijk Station,8376,Henk Sneevlietweg,7970,Amsterdam Lelylaan Station,7328,Station Lelylaan,7279.0,1252.0,27 - 65 years (%),57204.5
tuesday,30,10.0,6.0,43.0,0.0,Middenmeer_30,16.0,20.0,4.0,8.0,10.0,2.0,5.0,24.0,19.0,0.0,0.0,0.0,18.458333333333332,9.708333333333334,14.333333333333334,0.0,Amsterdam Science Park Station,376,Amstelstation,2726,Amsterdam Science Park Station,913,Amstelstation,2698,Amsterdam Science Park Station,1246,Amstelstation,4148,Amsterdam Science Park Station,376,Amstelstation,3195.0,15708.0,27 - 65 years (%),56245.0
tuesday,30,0.0,0.0,57.0,0.0,Museumkwartier_30,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,17.875,0.0,Amsterdam Zuid Station,2098,Vijzelgracht,1299,Amsterdam Zuid Station,2599,De Pijp,1963,Amsterdam Zuid Station,2608,De Pijp,1963,Amsterdam Zuid Station,3244,Vijzelgracht,1462.0,12644.0,27 - 65 years (%),76098.1
tuesday,30,0.0,0.0,0.0,0.0,Nellestein_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,2823,Gaasperplas,0,Amsterdam Holendrecht Station,2952,Gaasperplas,0,Amsterdam Bijlmer ArenA Station,5864,Gaasperplas,0,Amsterdam Bijlmer ArenA Station,4665,Gaasperplas,0.0,3118.0,27 - 65 years (%),43728.1
tuesday,30,3.0,4.0,48.0,0.0,Nieuwe Pijp_30,3.0,5.0,2.0,2.0,4.0,2.0,4.0,15.0,11.0,0.0,0.0,0.0,4.083333333333333,2.9583333333333335,10.083333333333334,0.0,Amsterdam RAI Station,2146,De Pijp,340,Amsterdam RAI Station,2127,De Pijp,346,Amsterdam RAI Station,2086,De Pijp,1125,Amsterdam RAI Station,2234,De Pijp,340.0,12571.0,27 - 65 years (%),43678.8
tuesday,30,0.0,0.0,0.0,0.0,Nieuwendammerdijk/Buiksloterdijk_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,3212,Noorderpark,991,Amsterdam Centraal Station,4141,Noorderpark,1161,Amsterdam Sloterdijk Station,11601,Noorderpark,984,Amsterdam Centraal Station,3645,Noorderpark,991.0,1703.0,27 - 65 years (%),68635.7
tuesday,30,0.0,0.0,68.0,0.0,Nieuwmarkt/Lastage_30,0.0,0.0,0.0,0.0,0.0,0.0,21.0,52.0,31.0,0.0,0.0,0.0,0.0,0.0,33.666666666666664,0.0,Amsterdam Centraal Station,787,Nieuwmarkt,0,Amsterdam Centraal Station,958,Nieuwmarkt,0,Amsterdam Muiderpoort Station,4105,Nieuwmarkt,0,Amsterdam Centraal Station,1008,Rokin,736.0,9913.0,27 - 65 years (%),48220.5
tuesday,30,0.0,0.0,3.0,0.0,Noordelijke IJ-oevers-Oost_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Amsterdam Centraal Station,1488,Centraal Station,1488,Amsterdam Centraal Station,1467,Centraal Station,1467,Amsterdam Centraal Station,2193,Waterlooplein,2103,Amsterdam Centraal Station,1899,Centraal Station,1899.0,399.0,27 - 65 years (%),40842.6
tuesday,30,0.0,2.0,9.0,0.0,Noordelijke IJ-oevers-West_30,6.0,6.0,0.0,0.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0,6.0,0.9166666666666666,4.708333333333333,0.0,Amsterdam Centraal Station,1488,Centraal Station,1488,Amsterdam Centraal Station,1467,Centraal Station,1467,Amsterdam Centraal Station,2193,Waterlooplein,2103,Amsterdam Centraal Station,1899,Centraal Station,1899.0,9406.0,27 - 65 years (%),54318.9
tuesday,30,4.0,2.0,22.0,0.0,Omval/Overamstel_30,1.0,3.0,2.0,4.0,5.0,1.0,4.0,11.0,7.0,0.0,0.0,0.0,2.0833333333333335,4.958333333333333,6.625,0.0,Amsterdam Duivendrecht Station,2800,Spaklerweg,175,Amsterdam Duivendrecht Station,2893,Spaklerweg,175,Amsterdam RAI Station,4131,Overamstel,3506,Amsterdam Duivendrecht Station,2364,Spaklerweg,175.0,5554.0,27 - 65 years (%),56818.6
tuesday,30,14.0,5.0,38.0,0.0,Oostelijk Havengebied_30,29.0,38.0,9.0,11.0,13.0,2.0,15.0,29.0,14.0,0.0,0.0,0.0,33.75,11.916666666666666,23.291666666666668,0.0,Amsterdam Muiderpoort Station,1821,Weesperplein,2631,Amsterdam Muiderpoort Station,1903,Centraal Station,2875,Amsterdam Muiderpoort Station,2182,Waterlooplein,3064,Amsterdam Muiderpoort Station,1966,Weesperplein,2786.0,20575.0,27 - 65 years (%),56955.3
tuesday,30,0.0,6.0,37.0,0.0,Oostelijke Eilanden/Kadijken_30,0.0,0.0,0.0,0.0,2.0,2.0,9.0,23.0,14.0,0.0,0.0,0.0,0.0,1.5833333333333333,16.375,0.0,Amsterdam Centraal Station,1580,Waterlooplein,1000,Amsterdam Centraal Station,1692,Waterlooplein,1091,Amsterdam Muiderpoort Station,2859,Waterlooplein,1245,Amsterdam Centraal Station,2490,Weesperplein,1155.0,14675.0,27 - 65 years (%),44698.2
tuesday,30,13.0,8.0,30.0,0.0,Oosterparkbuurt_30,12.0,20.0,8.0,2.0,4.0,2.0,1.0,8.0,7.0,0.0,0.0,0.0,15.666666666666666,3.5416666666666665,4.583333333333333,0.0,Amsterdam Muiderpoort Station,1047,Wibautstraat,897,Amsterdam Muiderpoort Station,1275,Weesperplein,1004,Amsterdam Muiderpoort Station,1779,Weesperplein,1033,Amsterdam Muiderpoort Station,1252,Wibautstraat,1212.0,10693.0,27 - 65 years (%),42026.9
tuesday,30,0.0,0.0,8.0,0.0,Oostzanerwerf_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,Amsterdam Centraal Station,5846,Noorderpark,4467,Amsterdam Centraal Station,7451,Noorderpark,4788,Amsterdam Sloterdijk Station,7184,Noorderpark,5451,Amsterdam Sloterdijk Station,5637,Station Sloterdijk,5631.0,8871.0,27 - 65 years (%),39520.1
tuesday,30,0.0,0.0,15.0,0.0,Osdorp-Midden_30,2.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,2.0,0.0,6.333333333333333,0.0,Amsterdam Lelylaan Station,3074,Station Lelylaan,2979,Amsterdam Lelylaan Station,3313,Station Lelylaan,3295,Amsterdam Lelylaan Station,3788,Station Lelylaan,3354,Amsterdam Lelylaan Station,3846,Station Lelylaan,3797.0,15486.0,27 - 65 years (%),41761.0
tuesday,30,0.0,0.0,11.0,0.0,Osdorp-Oost_30,9.0,9.0,0.0,2.0,2.0,0.0,4.0,10.0,6.0,0.0,0.0,0.0,9.0,2.0,6.25,0.0,Amsterdam Lelylaan Station,2722,Station Lelylaan,2626,Amsterdam Lelylaan Station,2891,Station Lelylaan,2876,Amsterdam Lelylaan Station,3206,Station Lelylaan,2772,Amsterdam Lelylaan Station,3008,Station Lelylaan,2959.0,17650.0,27 - 65 years (%),41196.7
tuesday,30,0.0,4.0,76.0,0.0,Oude Pijp_30,0.0,0.0,0.0,1.0,2.0,1.0,3.0,23.0,20.0,0.0,0.0,0.0,0.0,1.625,12.375,0.0,Amsterdam RAI Station,2116,Vijzelgracht,605,Amsterdam RAI Station,2150,Vijzelgracht,764,Amsterdam Zuid Station,2434,De Pijp,1280,Amsterdam RAI Station,1972,De Pijp,688.0,14879.0,27 - 65 years (%),44731.9
tuesday,30,0.0,0.0,23.0,0.0,Overtoomse Sluis_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,Amsterdam Lelylaan Station,1963,Postjesweg,1491,Amsterdam Lelylaan Station,2038,Postjesweg,1492,Amsterdam Lelylaan Station,2186,Postjesweg,1498,Amsterdam Lelylaan Station,2168,Postjesweg,1836.0,7943.0,27 - 65 years (%),47529.9
tuesday,30,7.0,0.0,39.0,0.0,Overtoomse Veld_30,16.0,19.0,3.0,0.0,0.0,0.0,2.0,18.0,16.0,0.0,0.0,0.0,18.625,0.0,8.833333333333334,0.0,Amsterdam Lelylaan Station,1141,Postjesweg,416,Amsterdam Lelylaan Station,1376,Postjesweg,1087,Amsterdam Lelylaan Station,1335,Station Lelylaan,1117,Amsterdam Lelylaan Station,1368,Postjesweg,416.0,14674.0,27 - 65 years (%),43198.4
tuesday,30,1.0,0.0,32.0,0.0,Prinses Irenebuurt e.o._30,15.0,16.0,1.0,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,15.833333333333334,1.0,3.5833333333333335,0.0,Amsterdam Zuid Station,358,Station Zuid,593,Amsterdam Zuid Station,342,Station Zuid,626,Amsterdam Zuid Station,735,Amstelveenseweg,2171,Amsterdam Zuid Station,358,Station Zuid,593.0,1401.0,27 - 65 years (%),78523.3
tuesday,30,0.0,0.0,0.0,0.0,Reigersbos_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,1480,Reigersbos,0,Amsterdam Holendrecht Station,1624,Reigersbos,0,Amsterdam Holendrecht Station,1821,Reigersbos,0,Amsterdam Holendrecht Station,1357,Station Zuid,593.0,8546.0,27 - 65 years (%),39520.1
tuesday,30,0.0,10.0,35.0,0.0,Rijnbuurt_30,0.0,0.0,0.0,5.0,9.0,4.0,1.0,13.0,12.0,0.0,0.0,0.0,0.0,7.375,7.541666666666667,0.0,Amsterdam RAI Station,1407,Europaplein,1154,Amsterdam RAI Station,1396,Europaplein,1008,Amsterdam RAI Station,1385,Station RAI,1385,Amsterdam RAI Station,1492,Europaplein,1236.0,8991.0,27 - 65 years (%),43905.5
tuesday,30,1.0,18.0,48.0,0.0,Scheldebuurt_30,7.0,8.0,1.0,7.0,12.0,5.0,4.0,20.0,16.0,0.0,0.0,0.0,7.833333333333333,10.5,12.333333333333334,0.0,Amsterdam RAI Station,783,Europaplein,248,Amsterdam RAI Station,797,Europaplein,347,Amsterdam RAI Station,893,Europaplein,467,Amsterdam RAI Station,886,Europaplein,248.0,15002.0,27 - 65 years (%),53140.7
tuesday,30,0.0,0.0,28.0,0.0,Schinkelbuurt_30,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.0,0.0,3.25,0.0,Amsterdam Zuid Station,2008,Amstelveenseweg,1479,Amsterdam Lelylaan Station,2236,Amstelveenseweg,1580,Amsterdam Lelylaan Station,2265,Heemstedestraat,1701,Amsterdam Zuid Station,2542,Amstelveenseweg,1668.0,3932.0,27 - 65 years (%),45391.7
tuesday,30,3.0,0.0,38.0,0.0,Sloten/Nieuw-Sloten_30,13.0,14.0,1.0,0.0,0.0,0.0,18.0,36.0,18.0,0.0,0.0,0.0,13.458333333333334,0.0,28.208333333333332,0.0,Amsterdam Lelylaan Station,4330,Henk Sneevlietweg,3402,Amsterdam Lelylaan Station,4742,Henk Sneevlietweg,3632,Amsterdam Lelylaan Station,5089,Henk Sneevlietweg,4356,Amsterdam Lelylaan Station,5230,Heemstedestraat,3866.0,14716.0,27 - 65 years (%),55183.8
tuesday,30,9.0,0.0,45.0,0.0,Sloterdijk Nieuw-West_30,12.0,18.0,6.0,0.0,0.0,0.0,2.0,12.0,10.0,0.0,0.0,0.0,14.0,0.0,5.666666666666667,0.0,Amsterdam Sloterdijk Station,875,Station Sloterdijk,869,Amsterdam Sloterdijk Station,1056,Station Sloterdijk,1082,Amsterdam Sloterdijk Station,1500,Station Sloterdijk,811,Amsterdam Sloterdijk Station,1230,Station Sloterdijk,1224.0,1185.0,18 - 26 years (%),28594.4
tuesday,30,11.0,0.0,24.0,0.0,Sloterdijk-West_30,2.0,8.0,6.0,2.0,2.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,4.75,2.0,8.416666666666666,0.0,Amsterdam Sloterdijk Station,875,Station Sloterdijk,869,Amsterdam Sloterdijk Station,1056,Station Sloterdijk,1082,Amsterdam Sloterdijk Station,1500,Station Sloterdijk,811,Amsterdam Sloterdijk Station,1230,Station Sloterdijk,1224.0,660.0,27 - 65 years (%),48223.9
tuesday,30,0.0,0.0,15.0,0.0,Slotermeer-Noordoost_30,5.0,5.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,0.0,0.0,0.0,5.0,0.0,8.75,0.0,Amsterdam Sloterdijk Station,1346,Burg. De Vlugtlaan,770,Amsterdam Sloterdijk Station,1447,Burg. De Vlugtlaan,810,Amsterdam Sloterdijk Station,2736,Burg. De Vlugtlaan,925,Amsterdam Sloterdijk Station,1892,Burg. De Vlugtlaan,953.0,9208.0,27 - 65 years (%),39912.7
tuesday,30,0.0,0.0,0.0,0.0,Slotermeer-West_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Sloterdijk Station,3027,Burg. De Vlugtlaan,2358,Amsterdam Sloterdijk Station,2806,Burg. De Vlugtlaan,2356,Amsterdam Sloterdijk Station,2706,Burg. De Vlugtlaan,2356,Amsterdam Sloterdijk Station,3587,Burg. De Vlugtlaan,2572.0,10703.0,27 - 65 years (%),39520.1
tuesday,30,0.0,0.0,9.0,0.0,Slotermeer-Zuidoost_30,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0833333333333335,0.0,Amsterdam Holendrecht Station,1883,Reigersbos,1520,Amsterdam Holendrecht Station,2003,Reigersbos,1564,Amsterdam Bijlmer ArenA Station,2340,Kraaiennest station,2264,Amsterdam Duivendrecht Station,1685,Strandvliet,802.0,6758.0,27 - 65 years (%),39520.1
tuesday,30,0.0,0.0,12.0,0.0,Slotervaart-Noord_30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,Amsterdam Lelylaan Station,574,Station Lelylaan,611,Amsterdam Lelylaan Station,628,Station Lelylaan,614,Amsterdam Lelylaan Station,764,Station Lelylaan,603,Amsterdam Lelylaan Station,906,Station Lelylaan,1001.0,7805.0,27 - 65 years (%),44686.5
tuesday,30,4.0,0.0,14.0,0.0,Slotervaart-Zuid_30,14.0,16.0,2.0,0.0,0.0,0.0,4.0,9.0,5.0,0.0,0.0,0.0,15.041666666666666,0.0,7.291666666666667,0.0,Amsterdam Lelylaan Station,574,Station Lelylaan,611,Amsterdam Lelylaan Station,628,Station Lelylaan,614,Amsterdam Lelylaan Station,764,Station Lelylaan,603,Amsterdam Lelylaan Station,906,Station Lelylaan,1001.0,11088.0,27 - 65 years (%),41772.0
tuesday,30,0.0,0.0,34.0,0.0,Spaarndammerbuurt/Zeeheldenbuurt_30,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,6.916666666666667,0.0,Amsterdam Sloterdijk Station,2427,Isolatorweg,1554,Amsterdam Sloterdijk Station,2460,Isolatorweg,1821,Amsterdam Centraal Station,3197,Isolatorweg,2247,Amsterdam Centraal Station,3563,Isolatorweg,2218.0,10818.0,27 - 65 years (%),39947.9
tuesday,30,1.0,0.0,25.0,0.0,Staatsliedenbuurt_30,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.4583333333333333,0.0,3.9166666666666665,0.0,Amsterdam Centraal Station,2406,Jan van Galenstraat,2102,Amsterdam Centraal Station,2569,Jan van Galenstraat,2104,Amsterdam Centraal Station,2824,Jan van Galenstraat,2645,Amsterdam Centraal Station,4052,Jan van Galenstraat,2676.0,12970.0,27 - 65 years (%),42348.2
tuesday,30,8.0,0.0,43.0,0.0,Stadionbuurt_30,20.0,23.0,3.0,0.0,0.0,0.0,8.0,19.0,11.0,0.0,0.0,0.0,21.333333333333332,0.0,14.208333333333334,0.0,Amsterdam Zuid Station,1380,Amstelveenseweg,853,Amsterdam Zuid Station,1766,Amstelveenseweg,944,Amsterdam Zuid Station,1635,Amstelveenseweg,1875,Amsterdam Zuid Station,1839,Amstelveenseweg,1094.0,11768.0,27 - 65 years (%),46512.9
tuesday,30,1.0,6.0,17.0,0.0,Transvaalbuurt_30,1.0,2.0,1.0,3.0,4.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,1.7916666666666667,3.7916666666666665,3.2916666666666665,0.0,Amsterdam Muiderpoort Station,1515,Wibautstraat,412,Amsterdam Muiderpoort Station,1863,Wibautstraat,412,Amsterdam Muiderpoort Station,1863,Wibautstraat,741,Amsterdam Muiderpoort Station,2077,Wibautstraat,412.0,8878.0,27 - 65 years (%),40538.5
tuesday,30,0.0,0.0,0.0,0.0,Tuindorp Buiksloot_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,2990,Noord,449,Amsterdam Centraal Station,3148,Noorderpark,1149,Amsterdam Muiderpoort Station,8603,Noord,599,Amsterdam Centraal Station,3100,Noord,449.0,1909.0,27 - 65 years (%),40683.7
tuesday,30,0.0,0.0,0.0,0.0,Tuindorp Nieuwendam_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,4200,Noord,1357,Amsterdam Centraal Station,5158,Noord,1800,Amsterdam Muiderpoort Station,6769,Noord,1325,Amsterdam Centraal Station,4842,Noord,1865.0,3468.0,27 - 65 years (%),40588.6
tuesday,30,0.0,0.0,0.0,0.0,Tuindorp Oostzaan_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,4379,Noorderpark,3249,Amsterdam Centraal Station,4915,Noorderpark,4077,Amsterdam Sloterdijk Station,8701,Noorderpark,3350,Amsterdam Centraal Station,5807,Noorderpark,4057.0,12048.0,27 - 65 years (%),41928.5
tuesday,30,0.0,0.0,22.0,0.0,Van Galenbuurt_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,3.4583333333333335,0.0,Amsterdam Sloterdijk Station,2381,Jan van Galenstraat,386,Amsterdam Lelylaan Station,3173,Jan van Galenstraat,1145,Amsterdam Sloterdijk Station,2482,Burg. De Vlugtlaan,1281,Amsterdam Sloterdijk Station,2650,Jan van Galenstraat,386.0,7917.0,27 - 65 years (%),37855.7
